Product ID,Product Name,Category,Brand Score,Cost Price (cp),Selling Price (sp),Days to Expire,Demand Factor,Quantity Left,Discount (%),Adjusted Price
P05717,Muffin,Bakery,1,92.84,122.07,19,0.68,420,8.43,111.78
P05718,Fish Fillet,Meat,3,34.99,44.58,15,1.0,390,6.15,41.84
P05719,Frozen Pizza,Frozen,4,33.72,50.53,2,0.98,143,14.88,43.01
P05720,Cheese,Dairy,1,97.64,143.38,11,0.54,418,15.69,120.88
P05721,Bread,Bakery,5,80.84,90.49,13,0.72,419,7.77,83.46
P05722,Donut,Bakery,5,71.16,79.28,1,0.26,462,20.91,62.7
P05723,Bread,Bakery,3,88.58,109.81,18,0.24,332,10.74,98.02
P05724,Chicken Breast,Meat,5,16.49,19.82,9,0.96,193,8.61,18.11
P05725,Donut,Bakery,3,10.5,11.76,2,0.91,29,16.71,9.79
P05726,Cheese,Dairy,4,32.94,40.96,20,0.57,280,5.07,38.88
P05727,Banana,Produce,5,82.88,102.8,12,0.53,154,10.23,92.28
P05728,Frozen Fries,Frozen,5,22.78,27.63,14,0.31,237,10.71,24.67
P05729,Chicken Breast,Meat,1,96.96,127.22,16,0.68,388,10.68,113.63
P05730,Milk,Dairy,5,20.09,27.46,4,0.83,206,13.53,23.74
P05731,Croissant,Bakery,3,15.39,21.08,12,0.65,318,11.55,18.65
P05732,Cheese,Dairy,2,19.8,29.23,15,0.89,485,8.34,26.79
P05733,Butter,Dairy,3,16.4,20.88,9,0.58,421,14.43,17.87
P05734,Sausage,Meat,2,83.67,119.92,4,0.7,363,18.3,97.97
P05735,Apple,Produce,2,20.95,26.89,16,0.25,195,13.35,23.3
P05736,Bagel,Bakery,1,47.2,56.72,10,0.42,313,17.52,46.78
P05737,Pork Chops,Meat,3,78.5,106.56,20,0.92,102,3.12,103.24
P05738,Muffin,Bakery,1,94.73,124.75,6,0.61,405,18.81,101.28
P05739,Milk,Dairy,2,87.76,118.75,9,0.95,359,12.3,104.14
P05740,Bagel,Bakery,5,83.53,97.13,19,0.57,377,4.62,92.64
P05741,Donut,Bakery,1,74.58,89.98,10,0.98,475,12.48,78.75
P05742,Frozen Vegetables,Frozen,1,90.02,119.71,10,0.51,445,16.71,99.71
P05743,Frozen Vegetables,Frozen,4,31.12,46.31,19,0.32,393,8.07,42.57
P05744,Donut,Bakery,5,54.49,60.34,16,0.8,254,4.8,57.44
P05745,Sausage,Meat,4,82.25,118.56,16,0.94,241,4.74,112.94
P05746,Frozen Pizza,Frozen,3,32.34,46.65,12,0.29,61,14.79,39.75
P05747,Frozen Berries,Frozen,1,48.11,69.21,19,0.56,236,9.51,62.63
P05748,Sausage,Meat,4,48.26,71.43,2,0.75,51,16.95,59.32
P05749,Frozen Pizza,Frozen,5,27.08,33.74,13,0.87,74,6.42,31.57
P05750,Donut,Bakery,5,28.95,37.04,19,0.6,485,4.35,35.43
P05751,Cream,Dairy,3,47.84,69.03,11,0.66,23,12.21,60.6
P05752,Bagel,Bakery,2,81.69,113.83,14,0.59,348,11.79,100.41
P05753,Muffin,Bakery,4,52.97,68.47,4,0.42,191,18.42,55.86
P05754,Sausage,Meat,1,22.13,27.58,1,0.76,194,21.21,21.73
P05755,Muffin,Bakery,3,65.59,73.09,20,0.75,459,4.65,69.69
P05756,Frozen Vegetables,Frozen,4,83.1,95.8,13,0.99,120,6.54,89.53
P05757,Pork Chops,Meat,3,94.04,124.12,12,0.47,182,13.17,107.77
P05758,Sausage,Meat,4,28.95,41.43,9,0.98,11,9.63,37.44
P05759,Bread,Bakery,5,90.86,134.55,1,0.75,92,16.5,112.35
P05760,Sausage,Meat,2,57.52,79.53,5,0.58,302,18.63,64.71
P05761,Donut,Bakery,5,54.82,81.06,18,0.66,149,4.56,77.36
P05762,Tomato,Produce,4,83.52,92.64,14,0.94,425,6.24,86.86
P05763,Frozen Fries,Frozen,1,80.92,95.08,15,0.55,458,12.6,83.1
P05764,Muffin,Bakery,5,25.52,37.3,20,0.97,421,0.27,37.2
P05765,Croissant,Bakery,3,14.16,21.02,20,0.86,420,3.66,20.25
P05766,Butter,Dairy,3,30.15,39.14,15,0.74,141,8.49,35.82
P05767,Banana,Produce,4,19.56,29.29,19,1.0,310,1.95,28.72
P05768,Butter,Dairy,2,95.04,120.83,11,0.22,438,17.37,99.84
P05769,Minced Beef,Meat,3,64.66,80.03,4,0.51,47,18.81,64.98
P05770,Bagel,Bakery,5,52.88,59.48,20,0.61,116,3.51,57.39
P05771,Butter,Dairy,1,11.9,13.39,7,0.8,393,16.35,11.2
P05772,Donut,Bakery,1,22.73,33.61,16,0.44,101,12.84,29.29
P05773,Fish Fillet,Meat,2,78.21,94.75,10,0.28,11,17.58,78.09
P05774,Butter,Dairy,5,67.48,98.73,20,0.29,340,6.39,92.42
P05775,Lettuce,Produce,3,47.85,57.67,8,0.25,64,18.15,47.2
P05776,Ice Cream,Frozen,5,51.59,69.12,4,0.41,478,17.31,57.16
P05777,Donut,Bakery,3,18.63,21.1,5,0.22,106,20.67,16.74
P05778,Lettuce,Produce,1,99.35,133.24,13,0.99,358,10.14,119.73
P05779,Fish Fillet,Meat,3,23.88,31.75,10,0.86,295,11.16,28.21
P05780,Tomato,Produce,4,42.15,60.89,10,0.91,281,9.51,55.1
P05781,Frozen Vegetables,Frozen,4,31.81,44.15,8,0.45,291,15.15,37.46
P05782,Bread,Bakery,2,10.88,16.24,6,0.9,253,15.0,13.8
P05783,Tomato,Produce,1,99.59,132.47,3,0.52,193,21.87,103.5
P05784,Cheese,Dairy,3,27.81,35.31,20,0.69,152,5.19,33.48
P05785,Donut,Bakery,2,72.19,83.56,18,0.77,400,7.17,77.57
P05786,Fish Fillet,Meat,2,76.04,110.4,17,0.66,147,8.91,100.56
P05787,Frozen Pizza,Frozen,2,86.95,129.3,15,0.33,259,13.38,112.0
P05788,Pork Chops,Meat,4,80.96,101.48,20,0.27,160,7.77,93.6
P05789,Butter,Dairy,4,73.45,105.97,6,0.68,453,14.58,90.52
P05790,Frozen Berries,Frozen,3,26.44,37.01,4,0.79,258,16.29,30.98
P05791,Spinach,Produce,5,14.52,16.08,1,0.41,370,19.56,12.93
P05792,Butter,Dairy,1,61.01,70.4,9,0.4,362,18.45,57.41
P05793,Carrot,Produce,1,98.95,115.97,12,0.55,482,14.85,98.75
P05794,Cheese,Dairy,5,45.61,64.77,11,0.22,308,13.77,55.85
P05795,Banana,Produce,2,91.24,124.51,1,0.91,378,18.66,101.28
P05796,Donut,Bakery,3,43.24,55.22,8,0.96,56,11.76,48.73
P05797,Carrot,Produce,1,72.5,100.74,3,0.99,364,17.64,82.97
P05798,Pork Chops,Meat,5,27.15,39.7,15,0.49,497,8.34,36.39
P05799,Butter,Dairy,2,10.61,15.68,15,0.37,119,13.02,13.64
P05800,Lettuce,Produce,4,83.02,113.2,3,0.87,457,15.12,96.08
P05801,Milk,Dairy,3,60.91,77.08,3,0.86,292,16.41,64.43
P05802,Ice Cream,Frozen,2,95.44,130.84,9,0.21,10,18.96,106.03
P05803,Chicken Breast,Meat,2,57.18,70.55,19,0.54,216,8.49,64.56
P05804,Yogurt,Dairy,3,86.97,129.61,9,0.4,287,16.05,108.81
P05805,Cheese,Dairy,4,17.51,25.07,1,1.0,26,15.45,21.2
P05806,Muffin,Bakery,1,17.46,21.41,8,0.94,372,14.34,18.34
P05807,Cream,Dairy,3,65.01,95.21,14,0.25,87,13.65,82.21
P05808,Sausage,Meat,5,80.24,113.9,9,0.84,397,9.69,102.86
P05809,Sausage,Meat,5,49.33,55.24,11,0.41,267,12.06,48.58
P05810,Bagel,Bakery,2,38.51,47.75,9,0.34,168,17.79,39.26
P05811,Pork Chops,Meat,1,44.81,65.01,17,0.53,66,11.28,57.68
P05812,Pork Chops,Meat,3,89.18,124.45,6,0.6,265,16.5,103.92
P05813,Milk,Dairy,3,60.56,86.66,4,0.51,198,18.81,70.36
P05814,Frozen Pizza,Frozen,1,61.08,83.59,11,0.48,260,16.23,70.02
P05815,Cream,Dairy,2,46.13,64.36,13,0.88,176,9.93,57.97
P05816,Cheese,Dairy,3,76.07,86.46,10,0.92,152,10.62,77.28
P05817,Lettuce,Produce,3,78.92,110.45,16,0.83,19,6.93,102.8
P05818,Frozen Fries,Frozen,1,73.0,105.06,3,0.46,73,22.41,81.52
P05819,Carrot,Produce,5,69.21,103.25,6,0.53,139,14.73,88.04
P05820,Frozen Berries,Frozen,1,36.4,43.75,14,0.78,350,11.28,38.81
P05821,Frozen Pizza,Frozen,3,23.49,34.36,1,0.56,205,20.61,27.28
P05822,Frozen Pizza,Frozen,4,68.8,76.89,18,0.26,145,9.36,69.69
P05823,Carrot,Produce,3,61.91,71.92,8,0.68,343,14.28,61.65
P05824,Sausage,Meat,4,76.35,104.85,11,0.4,453,13.35,90.85
P05825,Chicken Breast,Meat,3,13.4,19.01,14,0.21,362,14.01,16.35
P05826,Pork Chops,Meat,1,73.93,97.2,1,0.2,239,26.25,71.69
P05827,Fish Fillet,Meat,3,26.11,31.69,12,0.49,233,12.99,27.57
P05828,Cream,Dairy,4,92.89,120.1,2,0.55,259,18.75,97.58
P05829,Tomato,Produce,1,64.37,74.91,6,0.64,129,18.54,61.02
P05830,Donut,Bakery,1,33.31,36.78,19,0.84,66,6.99,34.21
P05831,Croissant,Bakery,4,95.68,133.77,20,0.59,123,4.89,127.23
P05832,Carrot,Produce,4,92.04,111.57,2,0.92,357,15.42,94.37
P05833,Frozen Pizza,Frozen,2,71.83,80.3,19,0.67,147,7.32,74.42
P05834,Bagel,Bakery,4,63.18,90.91,18,0.22,100,9.72,82.07
P05835,Banana,Produce,4,81.78,91.95,7,0.53,390,15.18,77.99
P05836,Cream,Dairy,5,13.45,16.72,2,0.83,445,15.03,14.21
P05837,Minced Beef,Meat,1,76.17,95.92,8,0.57,125,17.67,78.97
P05838,Muffin,Bakery,5,41.66,60.54,4,0.45,210,16.95,50.28
P05839,Sausage,Meat,1,49.2,62.25,19,0.52,422,9.87,56.11
P05840,Donut,Bakery,4,93.13,130.24,13,0.88,37,7.53,120.43
P05841,Banana,Produce,2,98.27,122.87,16,0.35,83,12.45,107.57
P05842,Cream,Dairy,2,26.0,37.68,12,0.24,291,16.44,31.49
P05843,Butter,Dairy,5,34.14,45.92,18,0.84,247,2.94,44.57
P05844,Tomato,Produce,5,54.82,62.43,18,0.93,335,2.13,61.1
P05845,Bread,Bakery,1,98.4,133.42,14,0.51,286,13.71,115.13
P05846,Donut,Bakery,3,99.31,147.68,8,0.88,396,12.48,129.25
P05847,Ice Cream,Frozen,1,78.08,94.53,2,0.38,425,23.88,71.96
P05848,Bagel,Bakery,1,73.8,99.16,16,0.91,206,8.61,90.62
P05849,Donut,Bakery,2,52.33,70.62,1,0.43,249,22.98,54.39
P05850,Frozen Pizza,Frozen,3,77.28,110.4,2,0.41,17,21.21,86.98
P05851,Carrot,Produce,5,61.93,72.08,15,0.54,198,7.89,66.39
P05852,Yogurt,Dairy,1,71.71,100.91,11,0.94,417,12.09,88.71
P05853,Milk,Dairy,5,59.09,87.47,16,0.46,256,7.86,80.59
P05854,Lettuce,Produce,5,79.73,104.99,6,0.59,22,14.19,90.09
P05855,Minced Beef,Meat,5,24.81,30.52,1,0.56,186,18.21,24.96
P05856,Croissant,Bakery,2,11.18,15.4,18,0.49,173,9.69,13.91
P05857,Bread,Bakery,1,26.97,31.36,15,0.26,420,15.21,26.59
P05858,Fish Fillet,Meat,5,52.66,73.95,12,0.21,195,13.11,64.26
P05859,Yogurt,Dairy,5,77.16,88.59,17,0.71,54,4.86,84.28
P05860,Frozen Pizza,Frozen,3,77.38,110.55,4,0.3,375,20.7,87.67
P05861,Butter,Dairy,3,66.88,74.68,9,0.79,201,12.54,65.32
P05862,Cheese,Dairy,4,62.24,91.22,7,0.37,405,16.62,76.06
P05863,Carrot,Produce,4,73.01,84.56,13,0.65,467,9.6,76.44
P05864,Frozen Vegetables,Frozen,4,30.35,39.04,20,0.36,300,6.96,36.32
P05865,Tomato,Produce,3,26.04,30.77,2,0.5,36,20.4,24.49
P05866,Bagel,Bakery,2,47.03,52.59,3,0.32,434,22.47,40.77
P05867,Yogurt,Dairy,4,28.47,40.94,20,0.27,340,7.77,37.76
P05868,Donut,Bakery,1,61.07,89.01,13,0.66,455,13.11,77.34
P05869,Carrot,Produce,3,28.68,36.45,7,0.27,166,18.72,29.63
P05870,Donut,Bakery,3,43.55,55.23,4,0.49,396,18.99,44.74
P05871,Frozen Fries,Frozen,3,99.3,145.62,13,0.76,414,9.81,131.33
P05872,Cream,Dairy,4,65.56,87.3,14,0.82,132,7.32,80.91
P05873,Yogurt,Dairy,2,10.71,12.45,7,0.39,123,18.84,10.1
P05874,Frozen Fries,Frozen,2,19.33,25.67,1,0.81,176,19.56,20.65
P05875,Cream,Dairy,2,54.61,65.72,1,0.82,135,19.47,52.92
P05876,Frozen Berries,Frozen,4,48.59,59.34,2,0.85,343,16.05,49.82
P05877,Carrot,Produce,1,76.44,98.27,16,0.79,320,9.69,88.75
P05878,Sausage,Meat,2,47.2,52.47,7,0.98,258,13.53,45.37
P05879,Lettuce,Produce,1,85.88,121.08,5,0.36,462,21.81,94.67
P05880,Cream,Dairy,4,12.66,17.01,19,0.63,160,5.28,16.11
P05881,Sausage,Meat,1,66.78,85.92,4,0.62,482,20.22,68.55
P05882,Minced Beef,Meat,1,10.29,13.41,14,0.87,216,10.47,12.01
P05883,Fish Fillet,Meat,2,55.49,75.47,14,0.64,303,11.34,66.91
P05884,Chicken Breast,Meat,1,44.06,64.05,13,0.88,268,11.13,56.92
P05885,Frozen Pizza,Frozen,2,53.77,60.16,6,0.5,288,18.6,48.97
P05886,Bagel,Bakery,3,55.32,61.37,18,0.82,356,5.52,57.98
P05887,Fish Fillet,Meat,2,24.11,29.27,20,0.69,243,6.39,27.4
P05888,Frozen Berries,Frozen,1,29.52,32.96,2,0.62,145,21.72,25.8
P05889,Frozen Pizza,Frozen,5,59.15,85.18,9,0.41,281,13.56,73.63
P05890,Fish Fillet,Meat,5,14.01,20.01,9,0.92,283,8.97,18.22
P05891,Apple,Produce,3,47.48,67.34,18,0.5,364,8.4,61.68
P05892,Minced Beef,Meat,4,15.39,17.54,3,0.74,268,16.29,14.68
P05893,Butter,Dairy,4,77.29,97.85,2,0.46,337,19.56,78.71
P05894,Frozen Fries,Frozen,4,67.19,82.07,1,0.62,381,18.87,66.58
P05895,Frozen Pizza,Frozen,2,50.06,58.53,11,0.76,440,12.51,51.21
P05896,Carrot,Produce,1,21.41,29.85,17,0.62,21,10.47,26.72
P05897,Bread,Bakery,3,80.79,99.21,18,0.96,60,4.26,94.98
P05898,Tomato,Produce,4,28.03,31.71,6,0.98,71,11.88,27.94
P05899,Pork Chops,Meat,4,98.4,118.87,20,0.68,379,4.08,114.02
P05900,Croissant,Bakery,2,85.16,110.6,18,0.33,125,11.13,98.29
P05901,Cheese,Dairy,5,52.98,67.49,2,0.62,432,16.92,56.07
P05902,Butter,Dairy,5,34.68,50.85,9,0.92,401,8.97,46.29
P05903,Cheese,Dairy,4,50.41,63.64,13,0.31,317,12.66,55.58
P05904,Frozen Berries,Frozen,5,69.6,100.02,11,0.7,171,9.45,90.57
P05905,Muffin,Bakery,2,33.68,44.62,14,0.52,99,12.42,39.08
P05906,Ice Cream,Frozen,5,64.64,96.8,6,0.31,377,16.71,80.62
P05907,Sausage,Meat,5,34.42,43.83,1,0.28,406,20.73,34.74
P05908,Bread,Bakery,2,56.51,72.07,8,0.65,353,15.75,60.72
P05909,Frozen Fries,Frozen,2,99.01,133.31,7,0.87,351,14.52,113.95
P05910,Frozen Fries,Frozen,4,22.4,27.85,9,0.54,266,13.59,24.07
P05911,Minced Beef,Meat,5,47.11,59.94,3,0.25,194,19.5,48.25
P05912,Pork Chops,Meat,4,34.18,45.18,18,0.93,112,3.33,43.68
P05913,Chicken Breast,Meat,3,84.92,113.1,14,0.32,128,13.02,98.37
P05914,Bread,Bakery,4,12.83,17.86,5,0.86,221,13.71,15.41
P05915,Bagel,Bakery,1,62.69,79.84,10,0.68,28,15.18,67.72
P05916,Frozen Pizza,Frozen,1,14.23,16.26,13,0.48,350,14.73,13.86
P05917,Frozen Vegetables,Frozen,3,40.58,49.69,8,0.23,59,18.33,40.58
P05918,Fish Fillet,Meat,3,86.88,100.1,16,0.78,451,7.38,92.71
P05919,Spinach,Produce,3,26.28,36.41,11,0.73,291,11.58,32.19
P05920,Frozen Fries,Frozen,4,71.79,102.65,2,0.6,500,18.3,83.87
P05921,Apple,Produce,1,47.05,59.22,13,0.66,64,13.11,51.46
P05922,Butter,Dairy,1,66.45,91.14,13,0.8,43,11.85,80.34
P05923,Butter,Dairy,1,29.21,42.8,1,0.71,193,21.66,33.53
P05924,Milk,Dairy,4,34.28,39.73,15,1.0,474,4.95,37.76
P05925,Croissant,Bakery,3,84.88,115.31,14,0.47,479,11.67,101.85
P05926,Pork Chops,Meat,1,86.26,128.46,10,0.6,261,15.9,108.03
P05927,Bread,Bakery,1,99.64,110.2,17,0.5,303,11.55,97.47
P05928,Croissant,Bakery,5,58.37,75.85,12,0.68,470,8.88,69.11
P05929,Frozen Berries,Frozen,3,60.74,84.76,2,0.41,45,21.21,66.78
P05930,Muffin,Bakery,2,96.6,143.53,6,0.81,35,15.81,120.84
P05931,Butter,Dairy,3,75.57,83.75,8,0.7,78,14.1,71.94
P05932,Frozen Berries,Frozen,4,73.44,89.45,10,0.38,407,14.28,76.68
P05933,Lettuce,Produce,3,41.05,52.65,14,0.96,478,7.26,48.83
P05934,Pork Chops,Meat,1,36.54,52.72,16,0.95,76,8.25,48.37
P05935,Bagel,Bakery,3,92.22,119.18,17,0.37,406,10.32,106.88
P05936,Bread,Bakery,5,81.56,103.09,3,0.22,315,19.77,82.71
P05937,Frozen Berries,Frozen,5,36.24,54.13,20,0.61,306,3.51,52.23
P05938,Ice Cream,Frozen,1,44.13,53.13,4,0.3,74,23.1,40.86
P05939,Pork Chops,Meat,5,41.38,55.52,2,0.97,453,13.77,47.87
P05940,Banana,Produce,5,63.29,69.66,12,0.58,303,9.78,62.85
P05941,Frozen Pizza,Frozen,3,79.03,113.14,9,0.38,357,16.23,94.78
P05942,Bagel,Bakery,3,96.51,131.28,8,0.43,480,16.53,109.58
P05943,Muffin,Bakery,1,74.5,95.88,1,0.61,20,22.56,74.25
P05944,Minced Beef,Meat,1,94.6,113.12,11,0.69,159,14.34,96.9
P05945,Banana,Produce,4,58.59,82.81,9,0.89,327,10.44,74.16
P05946,Butter,Dairy,2,99.71,138.73,4,0.32,93,21.72,108.6
P05947,Milk,Dairy,1,26.42,32.32,5,0.28,347,22.53,25.04
P05948,Frozen Pizza,Frozen,3,33.04,46.5,18,0.6,121,7.5,43.01
P05949,Sausage,Meat,1,53.88,67.24,1,0.56,328,23.01,51.77
P05950,Bread,Bakery,4,93.94,117.79,7,0.35,217,16.8,98.0
P05951,Banana,Produce,2,21.7,26.78,5,0.2,403,22.05,20.88
P05952,Fish Fillet,Meat,5,14.73,20.56,2,0.59,328,17.19,17.03
P05953,Carrot,Produce,5,93.21,121.13,11,0.33,343,12.78,105.65
P05954,Lettuce,Produce,5,65.95,94.59,7,0.51,422,14.16,81.2
P05955,Cream,Dairy,3,42.58,51.4,19,0.64,124,6.39,48.12
P05956,Frozen Vegetables,Frozen,4,97.58,142.09,5,0.62,214,15.87,119.54
P05957,Tomato,Produce,5,11.61,14.72,12,0.28,318,12.48,12.88
P05958,Frozen Vegetables,Frozen,2,53.35,64.75,18,0.86,262,6.36,60.63
P05959,Cheese,Dairy,3,76.11,89.6,7,0.26,341,18.81,72.75
P05960,Fish Fillet,Meat,2,16.41,22.42,10,0.85,178,12.45,19.63
P05961,Chicken Breast,Meat,5,84.87,118.8,15,0.5,332,8.25,109.0
P05962,Yogurt,Dairy,1,82.24,116.84,2,0.34,280,24.24,88.52
P05963,Pork Chops,Meat,5,79.4,98.67,17,0.74,396,4.59,94.14
P05964,Chicken Breast,Meat,1,41.59,56.34,11,0.38,469,17.13,46.69
P05965,Butter,Dairy,2,18.6,25.67,11,0.92,464,11.07,22.83
P05966,Sausage,Meat,5,28.74,40.01,15,0.71,474,6.36,37.47
P05967,Tomato,Produce,4,35.83,51.49,13,0.82,101,8.07,47.33
P05968,Fish Fillet,Meat,5,52.82,62.21,3,0.8,188,14.55,53.16
P05969,Tomato,Produce,3,78.37,92.68,16,0.31,346,11.61,81.92
P05970,Butter,Dairy,3,50.15,59.03,4,0.45,343,19.35,47.61
P05971,Muffin,Bakery,5,34.09,48.18,4,0.67,299,14.97,40.97
P05972,Pork Chops,Meat,3,97.22,129.29,13,0.34,144,13.59,111.72
P05973,Lettuce,Produce,3,10.57,14.06,5,0.81,238,15.36,11.9
P05974,Cheese,Dairy,4,86.84,103.46,14,0.62,12,9.12,94.02
P05975,Chicken Breast,Meat,3,70.65,103.03,5,0.48,340,18.33,84.14
P05976,Milk,Dairy,2,18.07,23.72,15,0.3,19,13.65,20.48
P05977,Pork Chops,Meat,5,19.49,23.6,12,0.53,497,10.23,21.19
P05978,Cream,Dairy,4,82.54,114.84,13,0.84,57,7.89,105.78
P05979,Bread,Bakery,3,31.11,46.6,3,0.2,104,22.35,36.18
P05980,Pork Chops,Meat,3,50.82,70.02,15,0.5,442,10.65,62.56
P05981,Pork Chops,Meat,4,89.42,124.3,19,0.71,255,4.56,118.63
P05982,Bread,Bakery,1,40.38,51.42,11,0.69,415,14.34,44.05
P05983,Apple,Produce,2,14.91,21.07,14,0.81,105,9.81,19.0
P05984,Cheese,Dairy,4,67.28,97.25,4,0.87,496,14.37,83.28
P05985,Croissant,Bakery,4,29.78,42.71,1,0.46,407,20.31,34.04
P05986,Croissant,Bakery,5,63.68,94.27,17,0.26,466,8.91,85.87
P05987,Minced Beef,Meat,5,28.22,41.59,13,0.29,454,11.64,36.75
P05988,Butter,Dairy,1,87.28,97.77,13,0.3,319,16.35,81.78
P05989,Yogurt,Dairy,4,86.26,110.75,11,0.66,147,11.01,98.56
P05990,Milk,Dairy,4,69.12,91.91,16,0.55,230,8.25,84.33
P05991,Spinach,Produce,5,61.77,74.99,15,0.23,486,10.68,66.98
P05992,Frozen Berries,Frozen,1,59.46,71.85,14,0.86,451,10.56,64.26
P05993,Apple,Produce,5,87.65,114.34,1,0.61,394,17.76,94.03
P05994,Fish Fillet,Meat,5,37.99,48.92,19,0.63,474,4.08,46.92
P05995,Ice Cream,Frozen,3,79.99,102.56,20,0.52,281,6.72,95.67
P05996,Fish Fillet,Meat,4,99.66,127.44,9,0.94,105,9.99,114.71
P05997,Spinach,Produce,1,61.29,78.21,11,0.41,426,16.86,65.02
P05998,Donut,Bakery,3,11.44,16.3,7,0.88,420,13.23,14.14
P05999,Carrot,Produce,4,87.21,121.29,3,0.25,177,20.7,96.18
P06000,Sausage,Meat,5,97.04,117.5,18,0.33,283,7.53,108.65
P06001,Banana,Produce,4,37.77,50.75,4,0.71,240,15.81,42.73
P06002,Butter,Dairy,3,15.03,18.21,6,0.73,410,15.33,15.42
P06003,Tomato,Produce,1,43.63,57.94,8,0.58,285,17.58,47.75
P06004,Yogurt,Dairy,1,89.38,127.98,3,0.49,272,22.14,99.65
P06005,Yogurt,Dairy,4,82.64,117.46,1,0.42,235,20.67,93.18
P06006,Frozen Pizza,Frozen,3,48.9,59.76,20,0.41,404,7.71,55.15
P06007,Donut,Bakery,1,39.57,53.1,8,0.69,474,16.59,44.29
P06008,Carrot,Produce,5,60.82,69.17,3,0.7,361,15.45,58.48
P06009,Carrot,Produce,5,63.69,70.6,17,0.88,228,3.33,68.25
P06010,Butter,Dairy,5,16.54,24.55,10,0.45,51,12.45,21.49
P06011,Sausage,Meat,4,18.64,24.06,15,0.75,437,7.2,22.33
P06012,Frozen Vegetables,Frozen,2,97.33,123.0,16,0.24,25,13.44,106.47
P06013,Donut,Bakery,3,59.89,72.59,1,0.4,341,22.05,56.58
P06014,Sausage,Meat,5,97.75,120.13,16,0.34,13,8.94,109.39
P06015,Yogurt,Dairy,1,27.76,34.59,17,0.89,57,8.04,31.81
P06016,Pork Chops,Meat,5,60.25,76.76,5,0.75,322,13.5,66.4
P06017,Bagel,Bakery,4,33.76,50.1,20,0.42,441,6.42,46.88
P06018,Donut,Bakery,2,26.3,32.75,20,0.66,52,6.66,30.57
P06019,Yogurt,Dairy,4,30.92,37.26,20,0.87,84,2.37,36.38
P06020,Sausage,Meat,4,14.94,18.39,10,0.88,94,9.78,16.59
P06021,Fish Fillet,Meat,2,31.13,42.45,12,0.79,145,11.49,37.57
P06022,Tomato,Produce,3,33.05,46.77,3,0.39,334,20.64,37.12
P06023,Milk,Dairy,1,38.2,55.13,16,0.52,151,12.12,48.45
P06024,Cheese,Dairy,1,28.96,38.18,12,0.99,422,10.89,34.02
P06025,Apple,Produce,2,52.35,57.88,7,0.69,134,16.14,48.54
P06026,Butter,Dairy,3,90.75,129.44,5,0.75,377,15.9,108.86
P06027,Apple,Produce,3,31.13,42.94,4,0.79,301,16.29,35.95
P06028,Bagel,Bakery,5,89.73,110.4,14,0.33,13,10.53,98.77
P06029,Minced Beef,Meat,2,43.64,48.22,9,0.89,176,12.84,42.03
P06030,Donut,Bakery,1,99.91,122.08,17,0.34,466,12.99,106.22
P06031,Bread,Bakery,4,87.21,114.81,17,0.5,197,7.95,105.68
P06032,Donut,Bakery,4,77.36,102.94,15,0.22,229,11.97,90.62
P06033,Tomato,Produce,3,88.2,130.6,7,0.5,278,16.65,108.86
P06034,Cheese,Dairy,3,58.46,83.63,5,0.53,396,17.88,68.68
P06035,Tomato,Produce,1,97.48,145.97,12,0.88,42,11.88,128.63
P06036,Cheese,Dairy,2,86.51,117.17,15,0.8,407,9.15,106.45
P06037,Banana,Produce,1,84.65,122.72,15,0.58,182,12.33,107.59
P06038,Fish Fillet,Meat,5,72.69,92.21,16,0.27,235,9.57,83.39
P06039,Frozen Fries,Frozen,5,52.53,68.81,11,0.4,104,12.15,60.45
P06040,Frozen Fries,Frozen,5,76.47,86.42,6,0.76,345,12.66,75.48
P06041,Tomato,Produce,5,45.13,64.58,15,0.75,196,6.0,60.71
P06042,Tomato,Produce,4,81.29,102.07,10,0.47,91,13.47,88.32
P06043,Bagel,Bakery,2,94.54,109.79,18,0.97,346,5.37,103.89
P06044,Banana,Produce,4,84.8,116.23,5,0.67,361,15.42,98.31
P06045,Chicken Breast,Meat,2,56.6,72.39,18,0.74,492,7.44,67.0
P06046,Chicken Breast,Meat,4,61.33,87.03,7,0.68,144,13.83,74.99
P06047,Bread,Bakery,1,95.61,130.34,17,0.36,378,12.81,113.64
P06048,Lettuce,Produce,2,16.35,18.94,19,0.61,384,7.86,17.45
P06049,Chicken Breast,Meat,3,72.46,93.76,12,0.76,417,10.56,83.86
P06050,Milk,Dairy,2,47.94,56.39,1,0.49,316,22.44,43.74
P06051,Bagel,Bakery,2,38.44,42.82,19,0.51,163,8.76,39.07
P06052,Yogurt,Dairy,2,38.72,51.07,18,0.69,355,7.89,47.04
P06053,Cream,Dairy,5,78.37,102.48,13,0.81,278,6.96,95.35
P06054,Milk,Dairy,1,51.44,62.39,6,0.93,114,15.93,52.45
P06055,Chicken Breast,Meat,2,80.2,101.5,1,0.61,180,21.36,79.82
P06056,Frozen Fries,Frozen,3,33.5,47.17,7,0.84,259,13.59,40.76
P06057,Spinach,Produce,2,25.64,37.01,16,0.99,447,6.69,34.53
P06058,Minced Beef,Meat,5,80.32,95.54,3,0.77,48,14.82,81.38
P06059,Frozen Pizza,Frozen,3,30.96,45.1,8,0.24,312,18.24,36.87
P06060,Fish Fillet,Meat,4,39.65,55.85,17,0.77,143,5.52,52.77
P06061,Spinach,Produce,5,20.94,29.39,2,0.25,279,20.25,23.44
