product_id,product_name,category,base_price,days_to_expiry,demand_factor,current_stock,adjusted_price
WMT32822,Product_32822,Fruits,176.44,3,0.92,218,152.59
WMT32823,Product_32823,Dairy,70.73,22,1.33,244,75.26
WMT32824,Product_32824,Meat,113.13,22,1.35,60,122.18
WMT32825,Product_32825,Bakery,39.36,21,0.88,105,27.71
WMT32826,Product_32826,Bakery,58.97,7,0.98,212,49.7
WMT32827,Product_32827,Vegetables,67.88,8,1.48,261,84.39
WMT32828,Product_32828,Meat,93.77,7,1.32,299,106.45
WMT32829,Product_32829,Meat,67.99,11,0.76,95,41.34
WMT32830,Product_32830,Dairy,30.34,11,0.92,265,22.33
WMT32831,Product_32831,Vegetables,101.12,7,1.37,15,119.14
WMT32832,Product_32832,Bakery,188.52,12,1.46,155,220.19
WMT32833,Product_32833,Meat,189.02,10,0.91,126,137.61
WMT32834,Product_32834,Fruits,110.36,7,1.27,263,120.54
WMT32835,Product_32835,Meat,137.45,4,1.44,61,182.09
WMT32836,Product_32836,Meat,51.33,16,0.98,213,40.24
WMT32837,Product_32837,Meat,129.02,24,0.86,95,88.77
WMT32838,Product_32838,Meat,191.12,22,1.47,132,224.76
WMT32839,Product_32839,Meat,159.37,4,0.81,154,118.76
WMT32840,Product_32840,Dairy,136.26,25,0.63,239,68.68
WMT32841,Product_32841,Meat,110.42,19,0.58,131,51.23
WMT32842,Product_32842,Meat,198.9,11,1.11,45,176.62
WMT32843,Product_32843,Bakery,104.36,8,0.73,30,63.99
WMT32844,Product_32844,Bakery,110.21,25,1.37,58,120.79
WMT32845,Product_32845,Meat,147.93,25,1.19,132,140.83
WMT32846,Product_32846,Fruits,170.4,9,1.4,281,195.62
WMT32847,Product_32847,Fruits,20.07,16,0.61,136,9.79
WMT32848,Product_32848,Vegetables,155.09,25,1.27,196,157.57
WMT32849,Product_32849,Dairy,135.55,6,0.88,86,104.97
WMT32850,Product_32850,Vegetables,46.45,10,1.19,158,44.22
WMT32851,Product_32851,Dairy,178.64,14,0.78,95,111.47
WMT32852,Product_32852,Vegetables,121.78,24,1.46,23,142.24
WMT32853,Product_32853,Bakery,35.9,22,1.0,270,28.72
WMT32854,Product_32854,Fruits,178.01,26,0.66,225,93.99
WMT32855,Product_32855,Meat,29.17,7,1.05,83,26.34
WMT32856,Product_32856,Dairy,168.51,3,0.61,82,96.62
WMT32857,Product_32857,Vegetables,50.58,18,0.98,202,39.65
WMT32858,Product_32858,Bakery,156.26,27,1.36,255,170.01
WMT32859,Product_32859,Fruits,74.42,10,0.88,42,52.39
WMT32860,Product_32860,Meat,24.69,3,0.63,203,14.62
WMT32861,Product_32861,Meat,51.21,17,1.07,241,43.84
WMT32862,Product_32862,Fruits,23.96,1,1.02,171,23.95
WMT32863,Product_32863,Vegetables,56.17,11,0.98,29,44.04
WMT32864,Product_32864,Bakery,95.96,10,1.41,122,108.24
WMT32865,Product_32865,Vegetables,80.72,17,0.92,203,59.41
WMT32866,Product_32866,Fruits,107.54,16,0.75,276,64.52
WMT32867,Product_32867,Meat,172.83,4,0.57,260,90.63
WMT32868,Product_32868,Bakery,162.46,7,0.99,274,138.32
WMT32869,Product_32869,Fruits,120.77,7,1.05,170,109.06
WMT32870,Product_32870,Dairy,83.77,11,0.52,208,34.85
WMT32871,Product_32871,Meat,57.34,1,0.57,25,32.03
WMT32872,Product_32872,Bakery,196.71,26,1.4,191,220.32
WMT32873,Product_32873,Fruits,177.85,16,0.69,56,98.17
WMT32874,Product_32874,Meat,111.07,12,1.26,299,111.96
WMT32875,Product_32875,Vegetables,137.07,15,1.05,264,115.14
WMT32876,Product_32876,Dairy,159.28,7,1.34,117,183.55
WMT32877,Product_32877,Dairy,158.96,22,1.12,286,142.43
WMT32878,Product_32878,Vegetables,33.35,3,0.78,103,24.45
WMT32879,Product_32879,Fruits,198.48,7,0.82,82,139.97
WMT32880,Product_32880,Fruits,164.02,2,1.31,192,206.27
WMT32881,Product_32881,Bakery,167.45,2,1.37,271,220.23
WMT32882,Product_32882,Bakery,75.53,12,1.42,164,85.8
WMT32883,Product_32883,Fruits,121.4,4,0.53,117,59.19
WMT32884,Product_32884,Fruits,109.17,29,0.65,217,56.77
WMT32885,Product_32885,Bakery,148.79,30,0.5,109,59.52
WMT32886,Product_32886,Vegetables,174.95,23,0.93,89,130.16
WMT32887,Product_32887,Fruits,158.16,27,1.49,287,188.53
WMT32888,Product_32888,Meat,41.62,1,1.06,209,43.23
WMT32889,Product_32889,Dairy,51.75,7,1.37,113,60.97
WMT32890,Product_32890,Dairy,67.26,20,1.09,160,58.65
WMT32891,Product_32891,Bakery,144.66,25,0.74,159,85.64
WMT32892,Product_32892,Bakery,152.78,16,1.26,21,154.0
WMT32893,Product_32893,Dairy,52.68,8,0.65,71,28.76
WMT32894,Product_32894,Fruits,37.85,9,0.91,93,28.24
WMT32895,Product_32895,Meat,160.7,28,0.6,245,77.14
WMT32896,Product_32896,Fruits,120.19,1,1.08,92,127.21
WMT32897,Product_32897,Fruits,72.97,23,0.82,17,47.87
WMT32898,Product_32898,Fruits,102.48,20,0.55,189,45.09
WMT32899,Product_32899,Meat,90.93,1,1.36,163,121.19
WMT32900,Product_32900,Bakery,52.25,6,1.37,176,62.99
WMT32901,Product_32901,Dairy,121.7,10,1.12,36,109.04
WMT32902,Product_32902,Fruits,48.14,11,1.08,98,41.59
WMT32903,Product_32903,Meat,174.77,27,1.49,106,208.33
WMT32904,Product_32904,Vegetables,145.96,29,1.2,233,140.12
WMT32905,Product_32905,Vegetables,73.48,20,0.95,65,55.84
WMT32906,Product_32906,Fruits,105.52,8,0.95,148,84.2
WMT32907,Product_32907,Meat,134.7,16,0.92,254,99.14
WMT32908,Product_32908,Fruits,23.34,9,1.39,250,26.6
WMT32909,Product_32909,Fruits,143.39,20,1.49,113,170.92
WMT32910,Product_32910,Dairy,40.83,28,0.72,177,23.52
WMT32911,Product_32911,Vegetables,175.86,23,0.69,158,97.07
WMT32912,Product_32912,Bakery,166.43,30,0.72,177,95.86
WMT32913,Product_32913,Vegetables,188.12,2,0.67,245,121.0
WMT32914,Product_32914,Bakery,141.56,8,0.98,56,116.53
WMT32915,Product_32915,Bakery,125.8,24,1.32,173,132.84
WMT32916,Product_32916,Vegetables,126.59,21,0.95,135,96.21
WMT32917,Product_32917,Bakery,132.39,16,0.62,180,65.67
WMT32918,Product_32918,Vegetables,83.3,2,0.69,171,55.18
WMT32919,Product_32919,Dairy,28.23,29,1.08,268,24.39
WMT32920,Product_32920,Meat,68.24,29,0.56,82,30.57
WMT32921,Product_32921,Dairy,60.01,15,0.68,65,32.65
WMT32922,Product_32922,Meat,170.74,17,0.8,85,109.27
WMT32923,Product_32923,Bakery,135.68,12,0.98,38,106.37
WMT32924,Product_32924,Meat,129.82,6,0.95,220,108.53
WMT32925,Product_32925,Meat,74.06,5,1.07,130,71.32
WMT32926,Product_32926,Dairy,30.12,30,1.09,16,26.26
WMT32927,Product_32927,Meat,64.48,4,1.44,252,85.42
WMT32928,Product_32928,Dairy,177.66,2,1.17,89,199.55
WMT32929,Product_32929,Vegetables,136.12,27,1.19,75,129.59
WMT32930,Product_32930,Dairy,131.57,23,0.56,292,58.94
WMT32931,Product_32931,Dairy,131.77,6,0.51,13,59.14
WMT32932,Product_32932,Bakery,29.04,8,0.94,170,22.93
WMT32933,Product_32933,Fruits,200.0,24,1.29,204,206.4
WMT32934,Product_32934,Bakery,178.04,23,0.71,300,101.13
WMT32935,Product_32935,Vegetables,132.38,27,1.06,84,112.26
WMT32936,Product_32936,Vegetables,187.86,30,0.69,95,103.7
WMT32937,Product_32937,Meat,31.11,9,0.79,132,20.15
WMT32938,Product_32938,Bakery,178.32,26,1.18,69,168.33
WMT32939,Product_32939,Bakery,63.12,6,0.71,29,39.44
WMT32940,Product_32940,Meat,190.62,28,1.17,108,178.42
WMT32941,Product_32941,Bakery,59.14,18,0.54,198,25.55
WMT32942,Product_32942,Vegetables,199.7,30,0.96,157,153.37
WMT32943,Product_32943,Bakery,159.9,12,0.65,188,83.15
WMT32944,Product_32944,Bakery,160.32,12,1.0,185,128.26
WMT32945,Product_32945,Vegetables,21.32,24,1.14,68,19.44
WMT32946,Product_32946,Meat,171.6,4,0.81,75,127.88
WMT32947,Product_32947,Bakery,56.03,20,0.81,106,36.31
WMT32948,Product_32948,Vegetables,57.87,1,0.91,28,51.61
WMT32949,Product_32949,Meat,36.11,12,0.64,18,18.49
WMT32950,Product_32950,Dairy,95.13,26,1.24,217,94.37
WMT32951,Product_32951,Fruits,112.44,7,0.63,200,60.92
WMT32952,Product_32952,Meat,63.25,22,1.12,71,56.67
WMT32953,Product_32953,Fruits,124.81,24,1.14,65,113.83
WMT32954,Product_32954,Bakery,143.36,1,1.42,273,199.5
WMT32955,Product_32955,Fruits,123.58,28,0.97,55,95.9
WMT32956,Product_32956,Vegetables,176.06,17,1.31,53,184.51
WMT32957,Product_32957,Meat,144.42,13,0.6,20,69.32
WMT32958,Product_32958,Bakery,131.41,18,0.82,113,86.2
WMT32959,Product_32959,Dairy,175.74,30,1.25,120,175.74
WMT32960,Product_32960,Vegetables,87.74,28,0.8,276,56.15
WMT32961,Product_32961,Bakery,149.65,13,1.16,282,138.88
WMT32962,Product_32962,Vegetables,90.04,23,0.69,98,49.7
WMT32963,Product_32963,Fruits,125.03,29,0.51,285,51.01
WMT32964,Product_32964,Fruits,141.98,13,0.6,95,68.15
WMT32965,Product_32965,Dairy,123.44,2,0.99,100,117.32
WMT32966,Product_32966,Vegetables,27.59,10,1.09,112,24.06
WMT32967,Product_32967,Dairy,41.17,21,0.63,235,20.75
WMT32968,Product_32968,Meat,145.94,24,0.56,176,65.38
WMT32969,Product_32969,Meat,179.89,29,0.91,113,130.96
WMT32970,Product_32970,Meat,62.17,15,0.57,121,28.35
WMT32971,Product_32971,Bakery,48.86,24,0.53,162,20.72
WMT32972,Product_32972,Bakery,37.05,14,1.08,133,32.01
WMT32973,Product_32973,Bakery,126.42,18,1.39,55,140.58
WMT32974,Product_32974,Dairy,159.13,19,1.15,108,146.4
WMT32975,Product_32975,Vegetables,83.93,8,0.74,96,52.17
WMT32976,Product_32976,Dairy,68.96,13,1.35,46,74.48
WMT32977,Product_32977,Dairy,184.22,14,1.13,221,166.53
WMT32978,Product_32978,Fruits,130.47,5,0.57,77,66.93
WMT32979,Product_32979,Dairy,144.51,19,0.58,133,67.05
WMT32980,Product_32980,Dairy,69.98,15,1.2,211,67.18
WMT32981,Product_32981,Meat,171.38,9,1.35,105,189.72
WMT32982,Product_32982,Bakery,90.65,17,0.61,147,44.24
WMT32983,Product_32983,Vegetables,101.34,26,1.05,171,85.13
WMT32984,Product_32984,Fruits,178.69,17,0.58,269,82.91
WMT32985,Product_32985,Fruits,101.85,5,1.21,36,110.91
WMT32986,Product_32986,Dairy,152.19,4,0.9,65,126.01
WMT32987,Product_32987,Meat,76.3,14,1.05,19,64.09
WMT32988,Product_32988,Dairy,85.87,20,0.85,81,58.39
WMT32989,Product_32989,Meat,161.17,23,0.62,246,79.94
WMT32990,Product_32990,Meat,107.22,10,1.24,46,106.36
WMT32991,Product_32991,Dairy,151.19,13,0.56,152,67.73
WMT32992,Product_32992,Dairy,85.38,1,1.16,48,97.06
WMT32993,Product_32993,Vegetables,147.94,22,0.74,229,87.58
WMT32994,Product_32994,Fruits,110.58,27,1.37,138,121.2
WMT32995,Product_32995,Fruits,96.9,18,1.39,242,107.75
WMT32996,Product_32996,Fruits,24.78,18,1.32,192,26.17
WMT32997,Product_32997,Fruits,160.08,2,0.86,54,132.16
WMT32998,Product_32998,Dairy,109.33,20,1.36,207,118.95
WMT32999,Product_32999,Vegetables,145.59,21,1.21,64,140.93
WMT33000,Product_33000,Fruits,184.05,28,1.41,269,207.61
WMT33001,Product_33001,Bakery,29.6,27,0.95,101,22.5
WMT33002,Product_33002,Vegetables,148.52,18,1.09,238,129.51
WMT33003,Product_33003,Bakery,35.59,2,0.99,293,33.82
WMT33004,Product_33004,Meat,193.91,28,0.52,173,80.67
WMT33005,Product_33005,Dairy,54.21,9,1.19,262,52.9
WMT33006,Product_33006,Dairy,162.35,14,1.24,118,161.05
WMT33007,Product_33007,Fruits,115.96,7,1.22,74,121.67
WMT33008,Product_33008,Vegetables,123.75,16,1.0,166,99.0
WMT33009,Product_33009,Vegetables,140.96,19,1.34,279,151.11
WMT33010,Product_33010,Meat,102.95,27,1.25,289,102.95
WMT33011,Product_33011,Vegetables,32.88,30,0.9,196,23.67
WMT33012,Product_33012,Fruits,179.48,23,0.58,296,83.28
WMT33013,Product_33013,Dairy,180.84,21,0.85,153,122.97
WMT33014,Product_33014,Dairy,64.99,19,0.58,185,30.16
WMT33015,Product_33015,Fruits,53.7,27,1.5,116,64.44
WMT33016,Product_33016,Meat,41.17,29,0.6,284,19.76
WMT33017,Product_33017,Vegetables,107.81,20,0.76,70,65.55
WMT33018,Product_33018,Bakery,153.48,27,0.92,84,112.96
WMT33019,Product_33019,Vegetables,124.57,22,1.34,25,133.54
WMT33020,Product_33020,Fruits,72.85,11,1.13,175,65.86
WMT33021,Product_33021,Fruits,87.75,23,0.86,273,60.37
WMT33022,Product_33022,Meat,90.19,30,1.3,17,93.8
WMT33023,Product_33023,Dairy,195.32,8,0.62,271,101.72
WMT33024,Product_33024,Meat,66.53,23,1.03,23,54.82
WMT33025,Product_33025,Vegetables,140.93,21,0.63,210,71.03
WMT33026,Product_33026,Dairy,124.23,19,1.0,162,99.38
WMT33027,Product_33027,Vegetables,102.09,28,1.31,39,106.99
WMT33028,Product_33028,Bakery,121.83,26,0.74,36,72.12
WMT33029,Product_33029,Fruits,178.11,27,1.12,81,159.59
WMT33030,Product_33030,Fruits,124.55,8,0.85,33,88.93
WMT33031,Product_33031,Bakery,90.45,27,1.12,298,81.04
WMT33032,Product_33032,Meat,68.0,23,0.69,207,37.54
WMT33033,Product_33033,Meat,36.63,22,1.43,16,41.9
WMT33034,Product_33034,Dairy,140.04,7,1.36,118,163.79
WMT33035,Product_33035,Bakery,151.67,19,1.25,55,151.67
WMT33036,Product_33036,Fruits,191.8,21,0.63,28,96.67
WMT33037,Product_33037,Bakery,126.13,9,0.91,296,94.12
WMT33038,Product_33038,Vegetables,83.94,14,0.64,279,42.98
WMT33039,Product_33039,Meat,174.53,12,0.64,44,89.36
WMT33040,Product_33040,Meat,70.16,17,0.96,15,53.88
WMT33041,Product_33041,Bakery,30.37,12,0.52,14,12.63
WMT33042,Product_33042,Meat,139.07,23,1.44,229,160.21
WMT33043,Product_33043,Vegetables,82.92,2,0.65,123,51.74
WMT33044,Product_33044,Bakery,72.28,10,0.97,155,56.09
WMT33045,Product_33045,Dairy,61.77,5,0.98,182,54.48
WMT33046,Product_33046,Vegetables,75.65,1,1.11,278,82.29
WMT33047,Product_33047,Dairy,178.82,28,1.49,35,213.15
WMT33048,Product_33048,Dairy,71.33,21,1.4,140,79.89
WMT33049,Product_33049,Fruits,185.44,9,1.02,165,155.1
WMT33050,Product_33050,Fruits,63.36,2,0.79,96,48.05
WMT33051,Product_33051,Vegetables,35.38,14,1.24,185,35.1
WMT33052,Product_33052,Bakery,185.7,22,0.96,285,142.62
WMT33053,Product_33053,Meat,154.61,8,0.72,96,93.51
WMT33054,Product_33054,Meat,82.83,13,1.09,108,72.23
WMT33055,Product_33055,Meat,120.5,14,0.9,84,86.76
WMT33056,Product_33056,Vegetables,126.85,2,0.54,178,65.76
WMT33057,Product_33057,Vegetables,125.5,16,0.59,199,59.24
WMT33058,Product_33058,Dairy,185.49,4,0.7,192,119.46
WMT33059,Product_33059,Fruits,132.27,21,1.3,204,137.56
WMT33060,Product_33060,Bakery,24.4,6,0.62,91,13.31
WMT33061,Product_33061,Fruits,91.57,28,1.47,154,107.69
WMT33062,Product_33062,Bakery,179.07,22,0.54,168,77.36
WMT33063,Product_33063,Dairy,193.41,15,1.21,22,187.22
WMT33064,Product_33064,Bakery,67.01,22,1.35,234,72.37
WMT33065,Product_33065,Vegetables,45.1,18,1.32,180,47.63
WMT33066,Product_33066,Dairy,117.38,24,0.62,270,58.22
WMT33067,Product_33067,Dairy,36.23,28,1.04,159,30.14
WMT33068,Product_33068,Fruits,111.1,22,1.12,165,99.55
WMT33069,Product_33069,Dairy,183.73,22,0.62,265,91.13
WMT33070,Product_33070,Dairy,168.73,25,1.15,281,155.23
WMT33071,Product_33071,Bakery,134.95,4,1.17,101,145.26
WMT33072,Product_33072,Vegetables,58.2,7,0.8,60,40.04
WMT33073,Product_33073,Vegetables,88.34,16,1.37,124,96.82
WMT33074,Product_33074,Bakery,42.03,21,0.98,264,32.95
WMT33075,Product_33075,Vegetables,24.17,1,1.09,35,25.82
WMT33076,Product_33076,Meat,140.73,8,0.81,127,95.75
WMT33077,Product_33077,Dairy,117.16,25,0.87,82,81.54
WMT33078,Product_33078,Bakery,111.48,14,1.12,23,99.89
WMT33079,Product_33079,Meat,67.95,2,0.95,98,61.97
WMT33080,Product_33080,Fruits,43.32,12,0.77,151,26.69
WMT33081,Product_33081,Dairy,41.57,9,0.73,297,24.88
WMT33082,Product_33082,Bakery,79.73,28,1.24,105,79.09
WMT33083,Product_33083,Meat,38.1,30,1.25,53,38.1
WMT33084,Product_33084,Dairy,139.64,9,0.87,73,99.62
WMT33085,Product_33085,Dairy,38.9,14,0.97,63,30.19
WMT33086,Product_33086,Bakery,115.25,7,1.48,222,146.69
WMT33087,Product_33087,Meat,55.13,11,0.57,41,25.14
WMT33088,Product_33088,Bakery,145.77,13,0.93,24,108.45
WMT33089,Product_33089,Fruits,58.49,30,1.07,166,50.07
WMT33090,Product_33090,Meat,146.6,14,1.45,250,170.06
WMT33091,Product_33091,Meat,116.43,25,0.94,24,87.56
WMT33092,Product_33092,Meat,158.05,28,0.57,147,72.07
WMT33093,Product_33093,Meat,103.2,8,1.07,299,92.76
WMT33094,Product_33094,Bakery,147.86,8,1.3,205,161.46
WMT33095,Product_33095,Vegetables,23.15,26,1.36,128,25.19
WMT33096,Product_33096,Dairy,189.53,22,0.8,224,121.3
WMT33097,Product_33097,Fruits,97.41,28,1.31,296,102.09
WMT33098,Product_33098,Bakery,42.57,30,0.52,168,17.71
WMT33099,Product_33099,Meat,43.18,18,0.57,57,19.69
WMT33100,Product_33100,Vegetables,29.04,11,0.86,187,19.98
WMT33101,Product_33101,Bakery,66.47,14,1.35,43,71.79
WMT33102,Product_33102,Fruits,79.89,2,0.72,54,55.22
WMT33103,Product_33103,Bakery,117.64,14,0.63,171,59.29
WMT33104,Product_33104,Meat,44.54,29,0.89,14,31.71
WMT33105,Product_33105,Bakery,150.94,21,0.88,164,106.26
WMT33106,Product_33106,Dairy,168.13,12,1.31,209,176.2
WMT33107,Product_33107,Fruits,163.64,7,0.7,294,98.51
WMT33108,Product_33108,Bakery,47.8,24,1.19,294,45.51
WMT33109,Product_33109,Fruits,142.29,14,0.69,121,78.54
WMT33110,Product_33110,Fruits,127.08,19,0.75,263,76.25
WMT33111,Product_33111,Dairy,132.06,6,1.47,208,170.83
WMT33112,Product_33112,Dairy,122.41,24,0.73,173,71.49
WMT33113,Product_33113,Vegetables,122.88,7,0.61,129,64.46
WMT33114,Product_33114,Meat,130.43,29,1.19,164,124.17
WMT33115,Product_33115,Bakery,174.56,4,1.15,168,184.68
WMT33116,Product_33116,Vegetables,133.3,19,0.88,236,93.84
WMT33117,Product_33117,Dairy,163.42,3,0.71,113,109.07
WMT33118,Product_33118,Fruits,155.77,24,1.05,205,130.85
WMT33119,Product_33119,Bakery,148.39,8,1.26,132,157.06
WMT33120,Product_33120,Meat,131.27,3,1.03,51,127.1
WMT33121,Product_33121,Dairy,113.85,1,1.31,268,146.16
WMT33122,Product_33122,Vegetables,173.45,22,0.86,36,119.33
WMT33123,Product_33123,Fruits,89.31,30,0.95,176,67.88
WMT33124,Product_33124,Vegetables,52.69,18,0.83,116,34.99
WMT33125,Product_33125,Fruits,184.7,29,0.92,246,135.94
WMT33126,Product_33126,Dairy,199.5,1,0.66,149,129.04
WMT33127,Product_33127,Fruits,163.45,24,0.74,248,96.76
WMT33128,Product_33128,Meat,123.7,29,1.21,123,119.74
WMT33129,Product_33129,Fruits,155.98,29,1.38,280,172.2
WMT33130,Product_33130,Bakery,146.95,27,0.56,263,65.83
WMT33131,Product_33131,Vegetables,136.28,28,1.46,266,159.18
WMT33132,Product_33132,Meat,100.97,26,0.5,48,40.39
WMT33133,Product_33133,Bakery,30.11,26,0.53,217,12.77
WMT33134,Product_33134,Vegetables,137.83,30,0.78,197,86.01
WMT33135,Product_33135,Meat,86.2,5,1.06,234,82.23
WMT33136,Product_33136,Vegetables,198.8,2,0.65,87,124.05
WMT33137,Product_33137,Meat,26.97,12,1.23,235,26.54
WMT33138,Product_33138,Fruits,162.99,17,0.6,127,78.24
WMT33139,Product_33139,Bakery,176.2,4,1.07,56,173.45
WMT33140,Product_33140,Dairy,52.2,22,1.07,73,44.68
WMT33141,Product_33141,Bakery,81.55,21,0.57,165,37.19
WMT33142,Product_33142,Bakery,146.71,21,1.49,123,174.88
WMT33143,Product_33143,Meat,189.69,10,1.23,229,186.65
WMT33144,Product_33144,Dairy,24.48,12,1.09,163,21.35
WMT33145,Product_33145,Meat,73.73,25,1.02,273,60.16
WMT33146,Product_33146,Fruits,180.96,22,0.53,246,76.73
WMT33147,Product_33147,Bakery,54.53,26,1.36,237,59.33
WMT33148,Product_33148,Vegetables,154.48,14,0.59,151,72.91
WMT33149,Product_33149,Vegetables,58.18,10,0.8,223,37.24
WMT33150,Product_33150,Meat,41.15,12,1.24,237,40.82
WMT33151,Product_33151,Vegetables,89.99,13,1.13,132,81.35
WMT33152,Product_33152,Vegetables,106.47,23,0.98,198,83.47
WMT33153,Product_33153,Vegetables,179.88,3,1.43,210,241.79
WMT33154,Product_33154,Meat,113.94,30,1.0,59,91.15
WMT33155,Product_33155,Fruits,90.8,12,1.17,87,84.99
WMT33156,Product_33156,Fruits,127.14,13,0.59,277,60.01
WMT33157,Product_33157,Meat,63.73,16,1.41,174,71.89
WMT33158,Product_33158,Fruits,95.4,2,0.61,282,55.87
WMT33159,Product_33159,Meat,119.41,24,1.3,61,124.19
WMT33160,Product_33160,Fruits,129.86,28,1.45,73,150.64
WMT33161,Product_33161,Fruits,186.79,23,0.86,116,128.51
WMT33162,Product_33162,Bakery,84.48,15,1.3,265,87.86
WMT33163,Product_33163,Vegetables,27.97,22,0.96,137,21.48
WMT33164,Product_33164,Bakery,172.56,10,0.9,138,124.24
WMT33165,Product_33165,Vegetables,75.48,21,0.93,60,56.16
WMT33166,Product_33166,Meat,145.75,30,1.21,296,141.09
WMT33167,Product_33167,Bakery,64.05,12,1.45,47,74.3
WMT33168,Product_33168,Vegetables,71.21,22,0.89,204,50.7
WMT33169,Product_33169,Fruits,100.07,29,0.69,89,55.24
WMT33170,Product_33170,Vegetables,66.35,1,0.62,186,40.31
WMT33171,Product_33171,Dairy,82.43,25,1.27,27,83.75
WMT33172,Product_33172,Fruits,73.93,15,1.46,144,86.35
WMT33173,Product_33173,Vegetables,163.12,17,1.14,118,148.77
WMT33174,Product_33174,Fruits,177.48,14,1.29,27,183.16
WMT33175,Product_33175,Meat,132.6,5,0.8,15,95.47
WMT33176,Product_33176,Bakery,59.22,29,0.54,243,25.58
WMT33177,Product_33177,Dairy,142.42,5,0.55,168,70.5
WMT33178,Product_33178,Meat,188.0,18,0.53,280,79.71
WMT33179,Product_33179,Bakery,42.14,15,1.27,125,42.81
WMT33180,Product_33180,Bakery,26.51,1,1.0,120,25.98
WMT33181,Product_33181,Dairy,51.85,3,1.24,221,60.44
WMT33182,Product_33182,Meat,25.08,4,0.69,214,15.92
WMT33183,Product_33183,Fruits,52.09,27,0.56,63,23.34
WMT33184,Product_33184,Bakery,31.94,26,0.61,100,15.59
WMT33185,Product_33185,Dairy,56.18,11,0.77,204,34.61
WMT33186,Product_33186,Fruits,123.55,12,0.91,200,89.94
WMT33187,Product_33187,Meat,192.67,11,1.19,64,183.42
WMT33188,Product_33188,Fruits,46.2,22,0.87,203,32.16
WMT33189,Product_33189,Vegetables,29.72,6,0.65,193,17.0
WMT33190,Product_33190,Bakery,99.88,23,1.05,171,83.9
WMT33191,Product_33191,Vegetables,110.18,15,1.32,113,116.35
WMT33192,Product_33192,Dairy,32.29,28,0.78,75,20.15
WMT33193,Product_33193,Dairy,84.75,24,1.31,38,88.82
WMT33194,Product_33194,Dairy,102.44,1,1.47,101,147.58
WMT33195,Product_33195,Bakery,30.2,20,1.26,43,30.44
WMT33196,Product_33196,Fruits,89.28,26,1.15,209,82.14
WMT33197,Product_33197,Dairy,44.58,8,1.42,137,53.18
WMT33198,Product_33198,Bakery,101.93,15,1.29,142,105.19
WMT33199,Product_33199,Dairy,34.16,16,0.97,184,26.51
WMT33200,Product_33200,Vegetables,44.88,18,0.93,191,33.39
WMT33201,Product_33201,Fruits,95.5,23,0.92,213,70.29
WMT33202,Product_33202,Vegetables,118.8,22,0.55,143,52.27
WMT33203,Product_33203,Meat,103.53,21,1.15,274,95.25
WMT33204,Product_33204,Vegetables,196.17,28,1.36,222,213.43
WMT33205,Product_33205,Vegetables,137.72,20,1.44,253,158.65
WMT33206,Product_33206,Meat,122.72,21,0.87,235,85.41
WMT33207,Product_33207,Fruits,89.65,26,1.0,76,71.72
WMT33208,Product_33208,Meat,20.76,19,1.2,136,19.93
WMT33209,Product_33209,Vegetables,62.48,5,1.05,273,59.04
WMT33210,Product_33210,Vegetables,57.12,23,1.13,227,51.64
WMT33211,Product_33211,Meat,113.72,13,1.25,217,113.72
WMT33212,Product_33212,Meat,191.38,28,1.02,82,156.17
WMT33213,Product_33213,Fruits,189.59,6,1.23,197,205.21
WMT33214,Product_33214,Fruits,21.66,22,0.67,154,11.61
WMT33215,Product_33215,Bakery,121.33,7,1.25,191,130.43
WMT33216,Product_33216,Meat,102.76,7,0.72,88,63.63
WMT33217,Product_33217,Dairy,62.39,12,0.93,94,46.42
WMT33218,Product_33218,Meat,169.91,21,1.35,261,183.5
WMT33219,Product_33219,Vegetables,115.31,10,0.8,32,73.8
WMT33220,Product_33220,Bakery,198.35,20,1.15,47,182.48
WMT33221,Product_33221,Meat,106.94,16,1.2,93,102.66
WMT33222,Product_33222,Dairy,143.69,26,0.83,296,95.41
WMT33223,Product_33223,Bakery,134.79,2,1.17,200,151.4
WMT33224,Product_33224,Dairy,131.77,14,1.2,174,126.5
WMT33225,Product_33225,Fruits,34.37,1,0.58,285,19.54
WMT33226,Product_33226,Dairy,194.23,27,0.65,292,101.0
WMT33227,Product_33227,Dairy,99.62,1,1.43,108,139.61
WMT33228,Product_33228,Fruits,55.5,6,0.89,283,43.47
